act_symbol,date,reported,estimate
ABG,2024-06-30,6.40,7.31
ABG,2024-09-30,6.35,6.65
ABG,2024-12-31,7.26,6.07
ABL,2023-06-30,0.13,
ABL,2023-09-30,0.01,
ABL,2023-12-31,-0.10,
ABL,2024-03-31,0.11,
ABL,2024-06-30,0.18,0.13
ABL,2024-09-30,0.20,0.14
ABL,2024-12-31,0.16,0.13
ABM,2016-10-31,0.51,0.51
ABM,2017-01-31,0.38,0.33
ABM,2017-04-30,0.49,0.43
ABM,2017-07-31,0.51,0.53
ABM,2017-10-31,0.37,0.46
ABM,2018-01-31,0.26,0.28
ABM,2018-04-30,0.47,0.45
ABM,2018-07-31,0.57,0.54
ABM,2018-10-31,0.58,0.57
ABM,2019-01-31,0.31,0.27
ABM,2019-04-30,0.47,0.41
ABM,2019-07-31,0.60,0.58
ABM,2019-10-31,0.66,0.62
ABM,2020-01-31,0.39,0.31
ABM,2020-04-30,0.60,0.27
ABM,2020-07-31,0.75,0.40
ABM,2020-10-31,0.69,0.72
ABM,2021-01-31,1.01,0.61
ABM,2021-04-30,0.82,0.75
ABM,2021-07-31,0.90,0.80
ABM,2021-10-31,0.85,0.80
ABM,2022-01-31,0.94,0.79
ABM,2022-04-30,0.89,0.84
ABM,2022-07-31,0.94,0.91
ABM,2022-10-31,0.89,0.89
ABM,2023-01-31,0.79,0.77
ABM,2023-04-30,0.90,0.86
ABM,2023-07-31,0.79,0.88
ABM,2023-10-31,1.01,0.93
ABM,2024-01-31,0.86,0.72
ABM,2024-04-30,0.87,0.78
ABM,2024-07-31,0.94,0.85
ABM,2024-10-31,0.90,0.86
ABM,2025-01-31,0.87,0.78
ABMD,2016-09-30,0.20,0.24
ABMD,2016-12-31,0.34,0.29
ABMD,2017-03-31,0.33,0.33
ABMD,2017-06-30,0.45,0.42
ABMD,2017-09-30,0.44,0.37
ABMD,2017-12-31,0.70,0.50
ABMD,2018-03-31,0.80,0.64
ABMD,2018-06-30,0.78,0.80
ABMD,2018-09-30,0.81,0.73
ABMD,2018-12-31,0.97,0.94
ABMD,2019-03-31,1.07,1.07
ABMD,2019-06-30,1.00,0.99
ABMD,2019-09-30,1.03,0.93
ABMD,2019-12-31,1.11,1.09
ABMD,2020-03-31,1.00,0.96
ABMD,2020-06-30,0.58,0.21
ABMD,2020-09-30,1.01,0.87
ABMD,2020-12-31,1.17,1.15
ABMD,2021-03-31,1.24,1.10
ABMD,2021-06-30,1.10,1.06
ABMD,2021-09-30,1.03,0.98
ABMD,2021-12-31,1.13,0.98
ABMD,2022-03-31,1.16,1.08
ABMD,2022-06-30,1.25,1.08
ABMD,2022-09-30,1.30,1.05
ABNB,2019-12-31,,
ABNB,2020-03-31,,
ABNB,2020-06-30,,
ABNB,2020-09-30,,
ABNB,2020-12-31,-10.88,-9.18
ABNB,2021-03-31,-1.75,-1.15
ABNB,2021-06-30,-0.11,-0.47
ABNB,2021-09-30,1.22,0.84
ABNB,2021-12-31,0.08,0.05
ABNB,2022-03-31,-0.03,-0.28
ABNB,2022-06-30,0.56,0.41
ABNB,2022-09-30,1.79,1.43
ABNB,2022-12-31,0.48,0.27
ABNB,2023-03-31,0.18,0.10
ABNB,2023-06-30,0.98,0.77
ABNB,2023-09-30,2.39,2.08
ABNB,2023-12-31,0.76,0.67
ABNB,2024-03-31,0.41,0.23
ABNB,2024-06-30,0.86,0.92
ABNB,2024-09-30,2.13,2.17
ABNB,2024-12-31,0.73,0.58
ABOS,2020-06-30,,
ABOS,2020-09-30,,
ABOS,2020-12-31,,
ABOS,2021-03-31,,
ABOS,2021-06-30,-7.91,-0.23
ABOS,2021-09-30,-0.10,-0.21
ABOS,2021-12-31,,
ABOS,2022-03-31,-0.23,
ABOS,2022-06-30,-0.25,-0.24
ABOS,2022-09-30,-0.26,-0.27
ABOS,2022-12-31,-0.32,-0.28
ABOS,2023-03-31,-0.28,-0.33
ABOS,2023-06-30,-0.28,-0.36
ABOS,2023-09-30,-0.24,-0.31
ABOS,2023-12-31,-0.29,-0.29
ABOS,2024-03-31,-0.25,-0.23
ABOS,2024-06-30,-0.34,-0.28
ABOS,2024-09-30,-0.50,-0.36
ABOS,2024-12-31,-0.62,-0.47
ABR,2016-09-30,0.21,0.16
ABR,2016-12-31,0.40,0.20
ABR,2017-03-31,0.33,0.19
ABR,2017-06-30,0.22,0.20
ABR,2017-09-30,0.26,0.18
ABR,2017-12-31,0.25,0.20
ABR,2018-03-31,0.25,0.22
ABR,2018-06-30,0.31,0.26
ABR,2018-09-30,0.37,0.36
ABR,2018-12-31,0.29,0.27
ABR,2019-03-31,0.33,0.27
ABR,2019-06-30,0.33,0.28
ABR,2019-09-30,0.36,0.33
ABR,2019-12-31,0.34,0.31
ABR,2020-03-31,0.31,0.32
ABR,2020-06-30,,0.28
ABR,2020-09-30,0.50,0.35
ABR,2020-12-31,0.49,0.35
ABR,2021-03-31,0.52,0.42
ABR,2021-06-30,0.45,0.36
ABR,2021-09-30,0.47,0.37
ABR,2021-12-31,0.57,0.40
ABR,2022-03-31,0.55,0.44
ABR,2022-06-30,0.52,0.43
ABR,2022-09-30,0.56,0.45
ABR,2022-12-31,0.60,0.47
ABR,2023-03-31,0.62,0.44
ABR,2023-06-30,0.57,0.47
ABR,2023-09-30,0.55,0.48
ABR,2023-12-31,0.51,0.48
ABR,2024-03-31,0.47,0.44
ABR,2024-06-30,0.45,0.44
ABR,2024-09-30,0.43,0.42
ABR,2024-12-31,0.40,0.42
ABSI,2020-06-30,,
ABSI,2020-09-30,,
ABSI,2020-12-31,,
ABSI,2021-03-31,,
ABSI,2021-06-30,-0.80,-0.87
ABSI,2021-09-30,-0.28,-0.21
ABSI,2021-12-31,-0.28,-0.23
ABSI,2022-03-31,-0.33,-0.29
ABSI,2022-06-30,-0.32,-0.32
ABSI,2022-09-30,-0.30,-0.27
ABSI,2022-12-31,-0.21,-0.24
ABSI,2023-03-31,-0.26,-0.24
ABSI,2023-06-30,-0.27,-0.24
ABSI,2023-09-30,-0.24,-0.23
ABSI,2023-12-31,-0.25,-0.23
ABSI,2024-03-31,-0.22,-0.19
ABSI,2024-06-30,-0.22,-0.19
ABSI,2024-09-30,-0.24,-0.19
ABSI,2024-12-31,-0.25,-0.22
ABST,2019-12-31,0.06,
ABST,2020-03-31,0.05,
ABST,2020-06-30,0.05,
ABST,2020-09-30,0.06,0.06
ABST,2020-12-31,0.03,0.05
ABST,2021-03-31,0.04,0.06
ABST,2021-06-30,0.16,0.06
ABST,2021-09-30,0.09,0.13
ABST,2021-12-31,0.13,-0.06
ABST,2022-03-31,-0.13,-0.07
ABST,2022-06-30,-0.10,-0.01
ABST,2022-09-30,-0.18,-0.07
ABST,2022-12-31,-0.13,0.09
ABST,2023-03-31,0.11,0.10
ABT,2016-12-31,0.65,0.64
ABT,2017-03-31,0.48,0.43
ABT,2017-06-30,0.62,0.60
ABT,2017-09-30,0.66,0.65
ABT,2017-12-31,0.74,0.73
ABT,2018-03-31,0.59,0.58
ABT,2018-06-30,0.73,0.71
ABT,2018-09-30,0.75,0.74
ABT,2018-12-31,0.81,0.81
ABT,2019-03-31,0.63,0.61
ABT,2019-06-30,0.82,0.80
ABT,2019-09-30,0.84,0.84
ABT,2019-12-31,0.95,0.95
ABT,2020-03-31,0.65,0.55
ABT,2020-06-30,0.57,0.43
ABT,2020-09-30,0.98,0.90
ABT,2020-12-31,1.45,1.36
ABT,2021-03-31,1.32,1.33
ABT,2021-06-30,1.17,1.01
ABT,2021-09-30,1.40,0.92
ABT,2021-12-31,1.32,1.18
ABT,2022-03-31,1.73,1.47
ABT,2022-06-30,1.43,1.09
ABT,2022-09-30,1.15,0.91
ABT,2022-12-31,1.03,0.90
ABT,2023-03-31,1.03,0.98
ABT,2023-06-30,1.08,1.04
ABT,2023-09-30,1.14,1.10
ABT,2023-12-31,1.19,1.19
ABT,2024-03-31,0.98,0.96
ABT,2024-06-30,1.14,1.10
ABT,2024-09-30,1.21,1.20
ABT,2024-12-31,1.34,1.34
ABTX,2016-12-31,0.44,0.44
ABTX,2017-03-31,0.45,0.40
ABTX,2017-06-30,0.40,0.46
ABTX,2017-09-30,0.22,0.49
ABTX,2017-12-31,0.51,0.53
ABTX,2018-03-31,0.57,0.61
ABTX,2018-06-30,0.68,0.62
ABTX,2018-09-30,0.65,0.64
ABTX,2018-12-31,0.62,0.67
ABTX,2019-03-31,0.62,0.65
ABTX,2019-06-30,0.67,0.66
ABTX,2019-09-30,0.57,0.69
ABTX,2019-12-31,0.67,0.61
ABTX,2020-03-31,0.17,0.33
ABTX,2020-06-30,0.48,0.25
ABTX,2020-09-30,0.79,0.52
ABTX,2020-12-31,0.77,0.71
ABTX,2021-03-31,0.89,0.83
ABTX,2021-06-30,1.12,0.93
ABTX,2021-09-30,0.93,1.03
ABTX,2021-12-31,1.06,0.97
ABTX,2022-03-31,0.91,0.84
ABTX,2022-06-30,0.80,0.86
ABUS,2016-09-30,-0.31,-0.53
ABUS,2016-12-31,-0.38,-0.38
ABUS,2017-03-31,-0.29,-0.30
ABUS,2017-06-30,-0.28,-0.35
ABUS,2017-09-30,-0.17,-0.38
ABUS,2017-12-31,-0.90,-0.39
ABUS,2018-03-31,-0.36,-0.38
ABUS,2018-06-30,-0.44,-0.35
ABUS,2018-09-30,-0.30,-0.39
ABUS,2018-12-31,-0.37,-0.39
ABUS,2019-03-31,-0.47,-0.31
ABUS,2019-06-30,-0.46,-0.35
ABUS,2019-09-30,-0.33,-0.11
ABUS,2019-12-31,-0.36,-0.37
ABUS,2020-03-31,-0.25,-0.32
ABUS,2020-06-30,-0.25,-0.23
ABUS,2020-09-30,-0.27,-0.20
ABUS,2020-12-31,-0.23,-0.21
ABUS,2021-03-31,-0.21,-0.22
ABUS,2021-06-30,-0.23,-0.21
ABUS,2021-09-30,-0.24,-0.24
ABUS,2021-12-31,-0.15,-0.16
ABUS,2022-03-31,-0.11,-0.13
ABUS,2022-06-30,-0.10,-0.13
ABUS,2022-09-30,-0.12,-0.12
ABUS,2022-12-31,-0.14,-0.14
ABUS,2023-03-31,-0.10,-0.14
ABUS,2023-06-30,-0.10,-0.12
ABUS,2023-09-30,-0.12,-0.12
ABUS,2023-12-31,-0.12,-0.12
ABUS,2024-03-31,-0.10,-0.10
ABUS,2024-06-30,-0.11,-0.10
ABUS,2024-09-30,-0.10,-0.10
ABUS,2024-12-31,-0.07,-0.08
ABVX,2022-09-30,,
ABVX,2022-12-31,,
ABVX,2023-03-31,,
ABVX,2023-06-30,,
ABVX,2023-09-30,,
ABVX,2023-12-31,,
ABVX,2024-03-31,,
ABVX,2024-06-30,,
ABVX,2024-09-30,,
ABVX,2024-12-31,,
ABX,2016-12-31,0.22,0.21
ABX,2017-03-31,0.14,0.24
ABX,2017-06-30,0.22,0.20
ABX,2017-09-30,0.16,0.17
ABX,2017-12-31,0.22,0.20
ABX,2018-03-31,0.15,0.15
ABX,2018-06-30,0.07,0.12
ABX,2018-09-30,0.08,0.06
ABY,2016-09-30,0.33,0.58
ABY,2016-12-31,-0.15,-0.01
ABY,2017-03-31,-0.12,-0.19
ABY,2017-06-30,0.24,0.11
ABY,2017-09-30,0.30,0.60
ACA,2017-09-30,,
ACA,2017-12-31,,
ACA,2018-03-31,,
ACA,2018-06-30,,
ACA,2018-09-30,,
ACA,2018-12-31,0.40,
ACA,2019-03-31,0.58,0.32
ACA,2019-06-30,0.65,0.46
ACA,2019-09-30,0.68,0.45
ACA,2019-12-31,0.44,0.38
ACA,2020-03-31,0.71,0.48
ACA,2020-06-30,0.73,0.55
ACA,2020-09-30,0.68,0.58
ACA,2020-12-31,0.33,0.39
ACA,2021-03-31,0.35,0.21
ACA,2021-06-30,0.60,0.56
ACA,2021-09-30,0.57,0.58
ACA,2021-12-31,0.40,
ACA,2022-03-31,0.42,0.22
ACA,2022-06-30,0.83,0.46
ACA,2022-09-30,0.70,0.58
ACA,2022-12-31,0.24,0.19
ACA,2023-03-31,1.06,0.50
ACA,2023-06-30,0.76,0.58
ACA,2023-09-30,0.73,0.66
ACA,2023-12-31,0.68,0.33
ACA,2024-03-31,0.73,0.57
ACA,2024-06-30,0.91,0.84
ACA,2024-09-30,0.91,0.78
ACA,2024-12-31,0.46,0.79
ACAC,2020-03-31,,
ACAC,2020-06-30,,
ACAC,2020-09-30,,
ACAC,2020-12-31,,
ACAD,2016-09-30,-0.61,
ACAD,2016-12-31,-0.65,-0.65
ACAD,2017-03-31,-0.72,-0.73
ACAD,2017-06-30,-0.55,-0.71
ACAD,2017-09-30,-0.53,-0.63
ACAD,2017-12-31,-0.55,-0.58
ACAD,2018-03-31,-0.44,-0.56
ACAD,2018-06-30,-0.51,-0.45
ACAD,2018-09-30,-0.50,-0.58
ACAD,2018-12-31,-0.50,-0.55
ACAD,2019-03-31,-0.59,-0.54
ACAD,2019-06-30,-0.38,-0.46
ACAD,2019-09-30,-0.29,-0.41
ACAD,2019-12-31,-0.34,-0.37
ACAD,2020-03-31,-0.57,-0.46
ACAD,2020-06-30,-0.27,-0.44
ACAD,2020-09-30,-0.54,-0.38
ACAD,2020-12-31,-0.42,-0.48
ACAD,2021-03-31,-0.42,-0.53
ACAD,2021-06-30,-0.27,-0.30
ACAD,2021-09-30,-0.09,-0.27
ACAD,2021-12-31,-0.27,-0.24
ACAD,2022-03-31,-0.70,-0.49
ACAD,2022-06-30,-0.21,-0.25
ACAD,2022-09-30,-0.17,-0.18
ACAD,2022-12-31,-0.26,-0.25
ACAD,2023-03-31,-0.27,-0.21
ACAD,2023-06-30,-0.27,-0.21
ACAD,2023-09-30,-0.40,-0.43
ACAD,2023-12-31,0.28,0.32
ACAD,2024-03-31,0.10,0.04
ACAD,2024-06-30,0.20,0.16
ACAD,2024-09-30,0.20,0.13
ACAD,2024-12-31,0.17,0.19
ACB,2018-03-31,-0.04,
ACB,2018-06-30,0.13,
ACB,2018-09-30,0.09,
ACB,2018-12-31,-0.04,
ACB,2019-03-31,-0.08,-0.03
ACB,2019-06-30,0.00,-0.24
ACB,2019-09-30,0.12,-0.36
ACB,2019-12-31,-2.16,-0.72
ACB,2020-03-31,-0.74,-0.53
ACB,2020-06-30,-0.13,-0.30
ACB,2020-09-30,-0.64,-0.24
ACB,2020-12-31,-0.28,-0.19
ACB,2021-03-31,-0.24,-0.17
ACB,2021-06-30,-0.21,-0.22
ACB,2021-09-30,-0.09,-0.18
ACB,2021-12-31,-0.42,-0.17
ACB,2022-03-31,-1.04,-0.16
ACB,2022-06-30,-0.08,-0.12
ACB,2022-09-30,-0.08,-0.09
ACB,2022-12-31,-0.14,-0.07
ACB,2023-03-31,-1.50,-0.40
ACB,2023-06-30,-0.40,-0.80
ACB,2023-09-30,-0.50,-0.50
ACB,2023-12-31,-0.20,-0.10
ACB,2024-03-31,0.11,-0.18
ACB,2024-06-30,-0.11,-0.35
ACB,2024-09-30,0.04,-0.22
ACB,2024-12-31,0.06,0.04
ACBI,2016-09-30,0.16,0.17
ACBI,2016-12-31,0.09,0.16
ACBI,2017-03-31,0.13,0.14
ACBI,2017-06-30,0.17,0.17
ACBI,2017-09-30,0.16,0.19
ACBI,2017-12-31,0.08,0.16
ACBI,2018-03-31,0.19,0.17
ACBI,2018-06-30,0.31,0.28
ACBI,2018-09-30,0.25,0.26
ACBI,2018-12-31,0.30,0.27
ACBI,2019-03-31,0.26,0.30
ACBI,2019-06-30,0.29,0.25
ACBI,2019-09-30,0.33,0.27
ACBI,2019-12-31,0.32,0.30
ACBI,2020-03-31,0.10,0.25
ACBI,2020-06-30,0.09,0.20
ACBI,2020-09-30,0.40,0.26
ACBI,2020-12-31,0.48,0.39
ACBI,2021-03-31,0.65,0.42
ACBI,2021-06-30,0.58,0.52
ACBI,2021-09-30,0.65,0.53
ACBI,2021-12-31,0.57,0.52
ACC,2016-12-31,0.65,0.65
ACC,2017-03-31,0.62,0.62
ACC,2017-06-30,0.53,0.54
ACC,2017-09-30,0.43,0.45
ACC,2017-12-31,0.72,0.71
ACC,2018-03-31,0.62,0.63
ACC,2018-06-30,0.52,0.53
ACC,2018-09-30,0.44,0.43
ACC,2018-12-31,0.72,0.73
ACC,2019-03-31,0.69,0.65
ACC,2019-06-30,0.56,0.54
ACC,2019-09-30,0.46,0.46
ACC,2019-12-31,0.72,0.72
ACC,2020-03-31,0.70,0.68
ACC,2020-06-30,0.37,0.37
ACC,2020-09-30,0.32,0.30
ACC,2020-12-31,0.59,0.55
ACC,2021-03-31,0.57,0.56
ACC,2021-06-30,0.42,0.37
ACC,2021-09-30,0.39,0.37
ACC,2021-12-31,0.75,0.72
ACC,2022-03-31,0.72,0.70
ACC,2022-06-30,0.54,0.52
ACCD,2019-08-31,,
ACCD,2019-11-30,,
ACCD,2020-02-29,,
ACCD,2020-05-31,-1.69,
ACCD,2020-08-31,-0.41,-0.40
ACCD,2020-11-30,-0.26,-0.33
ACCD,2021-02-28,0.02,-0.07
ACCD,2021-05-31,-0.39,-0.32
ACCD,2021-08-31,-0.43,-0.45
ACCD,2021-11-30,-0.39,-0.48
ACCD,2022-02-28,-0.27,-0.23
ACCD,2022-05-31,-0.40,-0.73
ACCD,2022-08-31,-0.66,-0.71
ACCD,2022-11-30,-0.56,-0.61
ACCD,2023-02-28,-0.42,-0.43
ACCD,2023-05-31,-0.52,-0.64
ACCD,2023-08-31,-0.43,-0.56
ACCD,2023-11-30,-0.28,-0.46
ACCD,2024-02-29,-0.10,-0.11
ACCD,2024-05-31,-0.35,-0.48
ACCD,2024-08-31,-0.30,-0.45
ACCD,2024-11-30,-0.30,-0.31
ACCO,2016-09-30,0.29,0.28
ACCO,2016-12-31,0.32,0.30
ACCO,2017-03-31,0.04,-0.02
ACCO,2017-06-30,0.31,0.27
ACCO,2017-09-30,0.35,0.33
ACCO,2017-12-31,0.48,0.44
ACCO,2018-03-31,0.08,0.07
ACCO,2018-06-30,0.32,0.35
ACCO,2018-09-30,0.34,0.36
ACCO,2018-12-31,0.41,0.43
ACCO,2019-03-31,0.08,0.05
ACCO,2019-06-30,0.36,0.32
ACCO,2019-09-30,0.32,0.34
ACCO,2019-12-31,0.46,0.42
ACCO,2020-03-31,0.07,0.09
ACCO,2020-06-30,0.12,0.01
ACCO,2020-09-30,0.19,0.15
ACCO,2020-12-31,0.32,0.29
ACCO,2021-03-31,0.10,0.05
ACCO,2021-06-30,0.43,0.27
ACCO,2021-09-30,0.33,0.34
ACCO,2021-12-31,0.54,0.49
ACCO,2022-03-31,0.11,0.09
ACCO,2022-06-30,0.37,0.42
ACCO,2022-09-30,0.25,0.24
ACCO,2022-12-31,0.32,0.33
ACCO,2023-03-31,0.32,0.33
ACCO,2023-06-30,0.38,0.29
ACCO,2023-09-30,0.38,0.29
ACCO,2023-12-31,0.39,0.33
ACCO,2024-03-31,0.03,0.02
ACCO,2024-06-30,0.37,0.31
ACCO,2024-09-30,0.23,0.23
ACCO,2024-12-31,0.39,0.41
ACCS,2024-12-31,0.21,0.23
ACDC,2021-09-30,,
ACDC,2021-12-31,,
ACDC,2022-03-31,,
ACDC,2022-06-30,0.92,0.64
ACDC,2022-09-30,1.09,0.86
ACDC,2022-12-31,1.46,0.96
ACDC,2023-03-31,0.91,0.80
ACDC,2023-06-30,0.13,0.22
ACDC,2023-09-30,-0.09,0.11
ACDC,2023-12-31,-0.19,0.04
ACDC,2024-03-31,0.03,0.03
ACDC,2024-06-30,0.02,0.14
ACDC,2024-09-30,-0.13,-0.14
ACDC,2024-12-31,-0.63,-0.39
ACEL,2018-12-31,0.04,
ACEL,2019-03-31,0.04,
ACEL,2019-06-30,-0.03,
ACEL,2019-09-30,-0.06,
ACEL,2019-12-31,-0.18,
ACEL,2020-03-31,0.06,-0.08
ACEL,2020-06-30,-0.17,-0.21
ACEL,2020-09-30,0.18,0.08
ACEL,2020-12-31,-0.04,-0.01
ACEL,2021-03-31,0.11,0.09
ACEL,2021-06-30,0.27,0.22
ACEL,2021-09-30,0.18,0.18
ACEL,2021-12-31,0.18,0.19
ACEL,2022-03-31,0.19,0.21
ACEL,2022-06-30,0.24,0.24
ACEL,2022-09-30,0.21,0.23
ACEL,2022-12-31,0.23,0.22
ACEL,2023-03-31,0.25,0.20
ACEL,2023-06-30,0.23,0.16
ACEL,2023-09-30,0.22,0.16
ACEL,2023-12-31,0.26,0.17
ACEL,2024-03-31,0.22,0.20
ACEL,2024-06-30,0.25,0.21
ACEL,2024-09-30,0.22,0.18
ACEL,2024-12-31,0.19,0.21
ACER,2016-12-31,-1.04,
ACER,2017-03-31,-1.24,
ACER,2017-06-30,-0.93,
ACER,2017-09-30,-1.09,
ACER,2017-12-31,-0.63,-0.56
ACER,2018-03-31,-0.53,-0.69
ACER,2018-06-30,-0.64,-0.54
ACER,2018-09-30,-0.43,-0.53
ACER,2018-12-31,-0.85,-0.45
ACER,2019-03-31,-0.79,-0.87
ACER,2019-06-30,-1.09,-0.81
ACER,2019-09-30,-0.52,-0.55
ACER,2019-12-31,-0.51,-0.55
ACER,2020-03-31,-0.49,-0.40
ACER,2020-06-30,-0.56,-0.38
ACER,2020-09-30,-0.51,-0.44
ACER,2020-12-31,-0.50,-0.43
ACER,2021-03-31,-0.11,-0.41
ACER,2021-06-30,-0.23,-0.36
ACER,2021-09-30,-0.23,-0.28
ACER,2021-12-31,-0.31,-0.08
ACER,2022-03-31,-0.49,-0.18
ACER,2022-06-30,-0.48,-0.58
ACER,2022-09-30,-0.31,-0.76
ACER,2022-12-31,-0.32,-0.35
ACER,2023-03-31,1.08,-0.29
ACER,2023-06-30,-0.23,-0.26
ACET,2016-09-30,0.28,0.29
ACET,2016-12-31,0.24,0.31
ACET,2017-03-31,0.39,0.42
ACET,2017-06-30,0.27,0.47
ACET,2017-09-30,0.30,0.28
ACET,2017-12-31,0.22,0.23
ACET,2018-03-31,0.01,0.25
ACET,2019-09-30,-4.76,-3.78
ACET,2019-12-31,-5.53,-3.57
ACET,2020-03-31,-1.33,-2.73
ACET,2020-06-30,-1.05,-1.54
ACET,2020-09-30,-2.84,-0.74
ACET,2020-12-31,-0.46,
ACET,2021-03-31,-0.82,-0.50
ACET,2021-06-30,-0.34,-0.51
ACET,2021-09-30,-0.44,-0.38
ACET,2021-12-31,-0.47,-0.44
ACET,2022-03-31,0.10,-0.07
ACET,2022-06-30,-0.56,-0.45
ACET,2022-09-30,-0.53,-0.56
ACET,2022-12-31,-0.72,-0.56
ACET,2023-03-31,-0.72,-0.74
ACET,2023-06-30,-0.75,-0.68
ACET,2023-09-30,-0.71,-0.73
ACET,2023-12-31,-0.69,-0.72
ACET,2024-03-31,-0.35,-0.35
ACET,2024-06-30,-0.33,-0.35
ACET,2024-09-30,-0.34,-0.36
ACET,2024-12-31,-0.32,-0.37
ACFC,2016-12-31,0.11,0.09
ACFC,2017-03-31,0.10,0.09
ACFC,2017-06-30,0.08,0.07
ACFC,2017-09-30,0.07,0.09
ACFC,2017-12-31,0.09,0.08
ACGL,2016-12-31,1.13,1.01
ACGL,2017-03-31,1.42,1.33
ACGL,2017-06-30,1.21,1.20
ACGL,2017-09-30,-0.79,-0.59
ACGL,2017-12-31,1.34,1.13
ACGL,2018-03-31,1.69,1.57
ACGL,2018-06-30,0.59,0.52
ACGL,2018-09-30,0.59,0.52
ACGL,2018-12-31,0.46,0.37
ACGL,2019-03-31,0.67,0.62
ACGL,2019-06-30,0.77,0.69
ACGL,2019-09-30,0.63,0.65
ACGL,2019-12-31,0.74,0.67
ACGL,2020-03-31,0.46,0.54
ACGL,2020-06-30,0.04,-0.26
ACGL,2020-09-30,0.29,0.25
ACGL,2020-12-31,0.56,0.50
ACGL,2021-03-31,0.59,0.50
ACGL,2021-06-30,1.00,0.90
ACGL,2021-09-30,0.74,0.39
ACGL,2021-12-31,1.27,1.02
ACGL,2022-03-31,1.10,1.13
ACGL,2022-06-30,1.34,1.09
ACGL,2022-09-30,0.28,0.24
ACGL,2022-12-31,2.14,1.34
ACGL,2023-03-31,1.73,1.51
ACGL,2023-06-30,1.92,1.65
ACGL,2023-09-30,2.31,1.54
ACGL,2023-12-31,2.49,1.94
ACGL,2024-03-31,2.45,2.06
ACGL,2024-06-30,2.57,2.17
ACGL,2024-09-30,1.99,1.94
ACGL,2024-12-31,2.26,1.85
ACH,2018-03-31,0.00,
ACH,2018-06-30,0.11,
ACH,2018-09-30,0.13,
ACH,2018-12-31,-0.14,
ACH,2019-03-31,0.01,
ACH,2019-06-30,0.04,
ACH,2019-09-30,,
ACH,2019-12-31,,
ACH,2020-03-31,-0.01,
ACH,2020-06-30,-0.01,
ACH,2020-09-30,0.07,
ACH,2020-12-31,0.28,
ACH,2021-03-31,0.46,
ACH,2021-06-30,0.46,
ACH,2021-09-30,0.49,
ACH,2021-12-31,-0.07,
ACH,2022-03-31,0.37,
ACH,2022-06-30,0.53,
ACHC,2016-12-31,0.59,0.55
ACHC,2017-03-31,0.46,0.46
ACHC,2017-06-30,0.66,0.65
ACHC,2017-09-30,0.58,0.65
ACHC,2017-12-31,0.61,0.55
ACHC,2018-03-31,0.52,0.48
ACHC,2018-06-30,0.70,0.70
ACHC,2018-09-30,0.55,0.65
ACHC,2018-12-31,0.47,0.48
ACHC,2019-03-31,0.39,0.35
ACHC,2019-06-30,0.61,0.59
ACHC,2019-09-30,0.52,0.53
ACHC,2019-12-31,0.51,0.49
ACHC,2020-03-31,0.42,0.37
ACHC,2020-06-30,0.54,0.38
ACHC,2020-09-30,0.68,0.55
ACHC,2020-12-31,1.13,0.69
ACHC,2021-03-31,0.47,0.45
ACHC,2021-06-30,0.71,0.63
ACHC,2021-09-30,0.72,0.72
ACHC,2021-12-31,0.67,0.68
ACHC,2022-03-31,0.67,0.63
ACHC,2022-06-30,0.84,0.77
ACHC,2022-09-30,0.80,0.80
ACHC,2022-12-31,0.80,0.80
ACHC,2023-03-31,0.75,0.71
ACHC,2023-06-30,0.92,0.83
ACHC,2023-09-30,0.92,0.83
ACHC,2023-12-31,0.85,0.80
ACHC,2024-03-31,0.84,0.80
ACHC,2024-06-30,0.91,0.88
ACHC,2024-09-30,0.91,0.90
ACHC,2024-12-31,0.64,0.72
ACHL,2020-03-31,,
ACHL,2020-06-30,,
ACHL,2020-09-30,,
ACHL,2020-12-31,,
ACHL,2021-03-31,-8.38,-3.04
ACHL,2021-06-30,-0.45,-0.53
ACHL,2021-09-30,-0.34,-0.49
ACHL,2021-12-31,-0.45,-0.39
ACHL,2022-03-31,-0.45,-0.51
ACHL,2022-06-30,-0.44,-0.57
ACHL,2022-09-30,-0.32,-0.55
ACHL,2022-12-31,-0.61,-0.42
ACHL,2023-03-31,-0.44,-0.41
ACHL,2023-06-30,-0.42,-0.40
ACHL,2023-09-30,-0.42,-0.38
ACHL,2023-12-31,-0.46,
ACHL,2024-03-31,-0.30,-0.46
ACHL,2024-06-30,-0.41,-0.41
ACHL,2024-09-30,-0.48,-0.41
ACHN,2016-09-30,-0.15,-0.16
ACHN,2016-12-31,-0.03,-0.18
ACHN,2017-03-31,-0.15,-0.08
ACHN,2017-06-30,-0.16,-0.16
ACHN,2017-09-30,-0.14,-0.18
ACHN,2017-12-31,-0.17,-0.15
ACHN,2018-03-31,-0.15,-0.14
ACHN,2018-06-30,-0.12,-0.13
ACHN,2018-09-30,-0.12,-0.14
ACHN,2018-12-31,-0.12,-0.15
ACHN,2019-03-31,-0.14,-0.13
ACHN,2019-06-30,-0.14,-0.14
ACHN,2019-09-30,-0.14,-0.15
ACHR,2020-12-31,,
ACHR,2021-03-31,,
ACHR,2021-06-30,,
ACHR,2021-09-30,-2.00,
ACHR,2021-12-31,-2.00,
ACHR,2022-03-31,-0.25,-0.15
ACHR,2022-06-30,-0.30,-0.21
ACHR,2022-09-30,-0.27,-0.28
